session_id,date,month,month_num,year,year_month,day_of_week,traffic_source,landing_page,device,location,pages_viewed,session_duration_s,bounced,converted,new_user
SES-0000224,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/about,Mobile,Austin,4,425.0,False,False,True
SES-0000225,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/home,Mobile,Austin,2,183.0,False,False,True
SES-0000226,2022-06-07,June,6,2022,2022-06,Tuesday,Social Media,/contact,Mobile,San Diego,3,199.0,False,False,True
SES-0000227,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/home,Mobile,New York,5,425.0,False,False,False
SES-0000228,2022-06-07,June,6,2022,2022-06,Tuesday,Referral,/book-appointment,Desktop,New York,8,171.0,False,False,False
SES-0000229,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/book-appointment,Mobile,Los Angeles,1,29.0,True,False,True
SES-0000230,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/blog,Desktop,Chicago,7,314.0,False,False,True
SES-0000231,2022-06-07,June,6,2022,2022-06,Tuesday,Email Campaign,/testimonials,Desktop,San Antonio,1,23.0,True,False,False
SES-0000232,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/book-appointment,Mobile,New York,1,35.0,True,False,True
SES-0000233,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/book-appointment,Mobile,New York,1,43.0,True,False,False
SES-0000234,2022-06-07,June,6,2022,2022-06,Tuesday,Paid Search,/services,Desktop,Los Angeles,4,392.0,False,False,False
SES-0000235,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/home,Mobile,Dallas,3,197.0,False,False,False
SES-0000236,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/home,Desktop,Chicago,1,20.0,True,False,True
SES-0000237,2022-06-07,June,6,2022,2022-06,Tuesday,Paid Search,/blog,Mobile,Austin,1,34.0,True,False,True
SES-0000238,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/blog,Desktop,San Diego,5,406.0,False,False,False
SES-0000239,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/home,Desktop,Chicago,2,305.0,False,False,False
SES-0000240,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/about,Mobile,Chicago,7,350.0,False,False,False
SES-0000241,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/book-appointment,Mobile,San Antonio,6,326.0,False,False,True
SES-0000242,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/home,Mobile,Austin,8,228.0,False,False,True
SES-0000243,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/contact,Mobile,San Antonio,3,429.0,False,False,True
SES-0000244,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/home,Desktop,Dallas,4,422.0,False,False,True
SES-0000245,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/home,Desktop,San Antonio,5,200.0,False,False,True
SES-0000246,2022-06-07,June,6,2022,2022-06,Tuesday,Social Media,/home,Desktop,Austin,5,133.0,False,False,False
SES-0000247,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/services,Mobile,San Diego,4,231.0,False,False,False
SES-0000248,2022-06-07,June,6,2022,2022-06,Tuesday,Social Media,/book-appointment,Desktop,Houston,1,38.0,True,False,False
SES-0000249,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/home,Desktop,Austin,6,349.0,False,False,True
SES-0000250,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/home,Mobile,Houston,1,18.0,True,False,True
SES-0000251,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/book-appointment,Mobile,San Antonio,5,351.0,False,False,True
SES-0000252,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/book-appointment,Mobile,Austin,1,19.0,True,False,True
SES-0000253,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/book-appointment,Desktop,Philadelphia,1,35.0,True,False,True
SES-0000254,2022-06-07,June,6,2022,2022-06,Tuesday,Paid Search,/home,Desktop,Los Angeles,8,95.0,False,False,True
SES-0000255,2022-06-07,June,6,2022,2022-06,Tuesday,Social Media,/home,Desktop,Houston,1,31.0,True,False,True
SES-0000256,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/book-appointment,Mobile,Los Angeles,5,365.0,False,False,False
SES-0000257,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/about,Desktop,Dallas,4,129.0,False,False,True
SES-0000258,2022-06-07,June,6,2022,2022-06,Tuesday,Social Media,/home,Mobile,San Diego,1,11.0,True,False,False
SES-0000259,2022-06-07,June,6,2022,2022-06,Tuesday,Email Campaign,/book-appointment,Desktop,Dallas,4,399.0,False,False,True
SES-0000260,2022-06-07,June,6,2022,2022-06,Tuesday,Direct,/services,Mobile,Phoenix,3,399.0,False,False,False
SES-0000261,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/blog,Mobile,Dallas,1,13.0,True,False,True
SES-0000262,2022-06-07,June,6,2022,2022-06,Tuesday,Referral,/services,Mobile,Chicago,8,437.0,False,False,True
SES-0000263,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/home,Desktop,San Antonio,8,445.0,False,False,True
SES-0000264,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/contact,Mobile,Chicago,1,40.0,True,False,False
SES-0000265,2022-06-07,June,6,2022,2022-06,Tuesday,Paid Search,/about,Desktop,Chicago,5,333.0,False,False,False
SES-0000266,2022-06-07,June,6,2022,2022-06,Tuesday,Organic Search,/services,Desktop,San Diego,2,81.0,False,False,True
SES-0000267,2022-06-07,June,6,2022,2022-06,Tuesday,Social Media,/home,Desktop,San Antonio,1,44.0,True,False,True
SES-0000268,2022-06-07,June,6,2022,2022-06,Tuesday,Referral,/book-appointment,Desktop,San Antonio,4,148.0,False,True,False
SES-0000269,2022-06-08,June,6,2022,2022-06,Wednesday,Social Media,/home,Mobile,Chicago,4,72.0,False,False,True
SES-0000270,2022-06-08,June,6,2022,2022-06,Wednesday,Social Media,/home,Mobile,Dallas,1,44.0,True,False,True
SES-0000271,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/about,Mobile,San Antonio,1,18.0,True,False,True
SES-0000272,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/home,Mobile,San Antonio,7,266.0,False,False,False
SES-0000273,2022-06-08,June,6,2022,2022-06,Wednesday,Email Campaign,/book-appointment,Mobile,San Antonio,6,226.0,False,False,True
SES-0000274,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/services,Mobile,Houston,4,239.0,False,False,True
SES-0000275,2022-06-08,June,6,2022,2022-06,Wednesday,Referral,/services,Desktop,Phoenix,8,451.0,False,False,True
SES-0000276,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/book-appointment,Desktop,Houston,8,426.0,False,False,True
SES-0000277,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/blog,Desktop,Los Angeles,3,467.0,False,False,False
SES-0000278,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/book-appointment,Mobile,Philadelphia,1,20.0,True,False,False
SES-0000279,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/faq,Mobile,San Diego,2,123.0,False,False,True
SES-0000280,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/services,Desktop,Los Angeles,7,74.0,False,False,True
SES-0000281,2022-06-08,June,6,2022,2022-06,Wednesday,Paid Search,/services,Mobile,Phoenix,7,113.0,False,False,False
SES-0000282,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/blog,Desktop,Chicago,8,419.0,False,False,True
SES-0000283,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/about,Mobile,Dallas,4,135.0,False,False,False
SES-0000284,2022-06-08,June,6,2022,2022-06,Wednesday,Referral,/book-appointment,Mobile,Los Angeles,8,422.0,False,False,False
SES-0000285,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/contact,Desktop,Phoenix,3,359.0,False,False,False
SES-0000286,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/about,Desktop,Austin,2,100.0,False,True,False
SES-0000287,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/contact,Desktop,Los Angeles,1,33.0,True,False,False
SES-0000288,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/home,Desktop,Chicago,4,209.0,False,False,True
SES-0000289,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/services,Desktop,Philadelphia,4,102.0,False,False,False
SES-0000290,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/services,Mobile,Chicago,5,302.0,False,False,True
SES-0000291,2022-06-08,June,6,2022,2022-06,Wednesday,Social Media,/book-appointment,Mobile,Los Angeles,5,405.0,False,False,False
SES-0000292,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/services,Mobile,Phoenix,7,176.0,False,False,True
SES-0000293,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/about,Desktop,Philadelphia,4,413.0,False,False,True
SES-0000294,2022-06-08,June,6,2022,2022-06,Wednesday,Social Media,/services,Mobile,Phoenix,1,29.0,True,False,False
SES-0000295,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/home,Desktop,Houston,1,41.0,True,False,True
SES-0000296,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/home,Mobile,Austin,6,251.0,False,False,True
SES-0000297,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/home,Mobile,San Diego,1,32.0,True,False,True
SES-0000298,2022-06-08,June,6,2022,2022-06,Wednesday,Referral,/about,Mobile,Dallas,6,452.0,False,False,True
SES-0000299,2022-06-08,June,6,2022,2022-06,Wednesday,Direct,/book-appointment,Mobile,Phoenix,3,173.0,False,False,True
SES-0000300,2022-06-08,June,6,2022,2022-06,Wednesday,Organic Search,/services,Desktop,Philadelphia,1,43.0,True,False,True
SES-0000301,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/book-appointment,Mobile,New York,8,110.0,False,False,True
SES-0000302,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/about,Mobile,Dallas,4,74.0,False,False,False
SES-0000303,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/services,Desktop,Los Angeles,5,176.0,False,False,True
SES-0000304,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/services,Desktop,Phoenix,1,42.0,True,False,False
SES-0000305,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/home,Mobile,San Antonio,1,36.0,True,False,True
SES-0000306,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/home,Mobile,San Antonio,2,157.0,False,False,False
SES-0000307,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/about,Desktop,Houston,6,215.0,False,False,False
SES-0000308,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/home,Desktop,Philadelphia,1,39.0,True,False,False
SES-0000309,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/home,Tablet,Chicago,5,358.0,False,False,False
SES-0000310,2022-06-09,June,6,2022,2022-06,Thursday,Email Campaign,/home,Desktop,Phoenix,6,388.0,False,False,True
SES-0000311,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/about,Mobile,San Antonio,1,15.0,True,False,True
SES-0000312,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/about,Tablet,Philadelphia,5,302.0,False,False,False
SES-0000313,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/book-appointment,Tablet,Phoenix,1,32.0,True,False,True
SES-0000314,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/contact,Mobile,San Antonio,1,14.0,True,False,True
SES-0000315,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/home,Mobile,Los Angeles,1,13.0,True,False,True
SES-0000316,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/home,Tablet,New York,4,128.0,False,False,True
SES-0000317,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/about,Mobile,New York,6,68.0,False,False,False
SES-0000318,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/book-appointment,Mobile,New York,8,452.0,False,False,False
SES-0000319,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/home,Mobile,San Antonio,4,412.0,False,False,True
SES-0000320,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/home,Desktop,Houston,2,60.0,False,False,True
SES-0000321,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/services,Mobile,Austin,1,38.0,True,False,True
SES-0000322,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/home,Desktop,Houston,6,430.0,False,False,True
SES-0000323,2022-06-09,June,6,2022,2022-06,Thursday,Email Campaign,/about,Mobile,Phoenix,2,376.0,False,False,True
SES-0000324,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/home,Desktop,Dallas,6,119.0,False,False,False
SES-0000325,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/services,Tablet,Dallas,4,244.0,False,False,True
SES-0000326,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/book-appointment,Mobile,San Antonio,7,284.0,False,False,False
SES-0000327,2022-06-09,June,6,2022,2022-06,Thursday,Email Campaign,/testimonials,Desktop,New York,3,478.0,False,False,True
SES-0000328,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/home,Mobile,Austin,7,129.0,False,False,True
SES-0000329,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/home,Mobile,San Diego,1,22.0,True,False,True
SES-0000330,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/blog,Desktop,Houston,2,150.0,False,False,True
SES-0000331,2022-06-09,June,6,2022,2022-06,Thursday,Referral,/testimonials,Mobile,San Antonio,1,17.0,True,False,True
SES-0000332,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/contact,Desktop,San Antonio,1,12.0,True,False,False
SES-0000333,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/book-appointment,Mobile,Dallas,1,19.0,True,False,False
SES-0000334,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/blog,Mobile,Philadelphia,4,183.0,False,False,False
SES-0000335,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/book-appointment,Tablet,Austin,3,390.0,False,False,True
SES-0000336,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/home,Desktop,Dallas,4,403.0,False,False,True
SES-0000337,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/about,Tablet,Houston,7,385.0,False,True,False
SES-0000338,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/home,Mobile,San Antonio,1,31.0,True,False,False
SES-0000339,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/home,Desktop,Philadelphia,5,269.0,False,False,True
SES-0000340,2022-06-09,June,6,2022,2022-06,Thursday,Email Campaign,/book-appointment,Mobile,New York,4,446.0,False,False,True
SES-0000341,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/book-appointment,Desktop,Philadelphia,1,25.0,True,False,False
SES-0000342,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/book-appointment,Desktop,Phoenix,1,32.0,True,False,True
SES-0000343,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/blog,Mobile,Los Angeles,6,131.0,False,False,True
SES-0000344,2022-06-09,June,6,2022,2022-06,Thursday,Email Campaign,/home,Mobile,Los Angeles,1,34.0,True,False,True
SES-0000345,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/book-appointment,Desktop,San Diego,6,282.0,False,False,True
SES-0000346,2022-06-09,June,6,2022,2022-06,Thursday,Paid Search,/services,Desktop,Austin,3,289.0,False,False,False
SES-0000347,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/home,Desktop,Phoenix,3,219.0,False,False,True
SES-0000348,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/services,Tablet,Houston,5,170.0,False,False,True
SES-0000349,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/home,Desktop,Austin,1,11.0,True,False,False
SES-0000350,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/services,Tablet,New York,7,334.0,False,False,False
SES-0000351,2022-06-09,June,6,2022,2022-06,Thursday,Social Media,/about,Desktop,Houston,1,29.0,True,False,True
SES-0000352,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/about,Mobile,San Antonio,6,238.0,False,False,True
SES-0000353,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/blog,Mobile,New York,4,281.0,False,False,False
SES-0000354,2022-06-09,June,6,2022,2022-06,Thursday,Email Campaign,/home,Desktop,Dallas,1,30.0,True,False,False
SES-0000355,2022-06-09,June,6,2022,2022-06,Thursday,Direct,/home,Mobile,Chicago,8,461.0,False,False,True
SES-0000356,2022-06-09,June,6,2022,2022-06,Thursday,Organic Search,/home,Mobile,San Antonio,8,480.0,False,False,True
SES-0000357,2022-06-09,June,6,2022,2022-06,Thursday,Referral,/home,Mobile,San Diego,8,304.0,False,False,True
SES-0000358,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/services,Desktop,Phoenix,8,141.0,False,False,False
SES-0000359,2022-06-10,June,6,2022,2022-06,Friday,Social Media,/services,Mobile,Los Angeles,7,269.0,False,False,False
SES-0000360,2022-06-10,June,6,2022,2022-06,Friday,Email Campaign,/about,Desktop,Chicago,6,158.0,False,False,True
SES-0000361,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/about,Desktop,Chicago,6,77.0,False,False,False
SES-0000362,2022-06-10,June,6,2022,2022-06,Friday,Paid Search,/about,Desktop,Austin,1,33.0,True,False,True
SES-0000363,2022-06-10,June,6,2022,2022-06,Friday,Direct,/contact,Mobile,Los Angeles,5,440.0,False,True,True
SES-0000364,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/home,Desktop,Austin,3,186.0,False,False,False
SES-0000365,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/services,Tablet,Chicago,6,322.0,False,False,True
SES-0000366,2022-06-10,June,6,2022,2022-06,Friday,Social Media,/services,Desktop,Phoenix,1,24.0,True,False,False
SES-0000367,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/home,Mobile,Chicago,1,25.0,True,False,False
SES-0000368,2022-06-10,June,6,2022,2022-06,Friday,Social Media,/testimonials,Desktop,Philadelphia,7,230.0,False,False,True
SES-0000369,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/home,Desktop,Los Angeles,1,26.0,True,False,True
SES-0000370,2022-06-10,June,6,2022,2022-06,Friday,Direct,/blog,Mobile,Dallas,1,17.0,True,False,False
SES-0000371,2022-06-10,June,6,2022,2022-06,Friday,Direct,/home,Desktop,Los Angeles,4,330.0,False,False,False
SES-0000372,2022-06-10,June,6,2022,2022-06,Friday,Social Media,/about,Mobile,Philadelphia,4,118.0,False,False,False
SES-0000373,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/home,Tablet,Austin,1,18.0,True,False,True
SES-0000374,2022-06-10,June,6,2022,2022-06,Friday,Referral,/blog,Mobile,Phoenix,1,40.0,True,False,True
SES-0000375,2022-06-10,June,6,2022,2022-06,Friday,Referral,/home,Desktop,Dallas,3,381.0,False,False,True
SES-0000376,2022-06-10,June,6,2022,2022-06,Friday,Referral,/home,Mobile,San Antonio,1,45.0,True,False,False
SES-0000377,2022-06-10,June,6,2022,2022-06,Friday,Social Media,/home,Mobile,Chicago,1,24.0,True,False,False
SES-0000378,2022-06-10,June,6,2022,2022-06,Friday,Direct,/home,Mobile,Philadelphia,1,32.0,True,False,True
SES-0000379,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/services,Desktop,Phoenix,1,19.0,True,False,True
SES-0000380,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/blog,Desktop,New York,1,12.0,True,False,True
SES-0000381,2022-06-10,June,6,2022,2022-06,Friday,Direct,/home,Desktop,New York,6,216.0,False,False,False
SES-0000382,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/testimonials,Desktop,San Diego,1,12.0,True,False,True
SES-0000383,2022-06-10,June,6,2022,2022-06,Friday,Paid Search,/blog,Desktop,Houston,1,27.0,True,False,False
SES-0000384,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/contact,Desktop,Chicago,4,308.0,False,False,False
SES-0000385,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/book-appointment,Mobile,Phoenix,1,21.0,True,False,True
SES-0000386,2022-06-10,June,6,2022,2022-06,Friday,Paid Search,/home,Desktop,Phoenix,1,32.0,True,False,False
SES-0000387,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/blog,Desktop,San Antonio,6,396.0,False,False,False
SES-0000388,2022-06-10,June,6,2022,2022-06,Friday,Paid Search,/services,Mobile,San Diego,1,18.0,True,False,False
SES-0000389,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/services,Desktop,Chicago,3,449.0,False,False,True
SES-0000390,2022-06-10,June,6,2022,2022-06,Friday,Paid Search,/home,Desktop,Dallas,5,184.0,False,False,True
SES-0000391,2022-06-10,June,6,2022,2022-06,Friday,Social Media,/blog,Mobile,Dallas,1,15.0,True,False,True
SES-0000392,2022-06-10,June,6,2022,2022-06,Friday,Direct,/home,Desktop,Phoenix,3,441.0,False,False,True
SES-0000393,2022-06-10,June,6,2022,2022-06,Friday,Organic Search,/book-appointment,Desktop,Los Angeles,1,36.0,True,False,True
SES-0000394,2022-06-10,June,6,2022,2022-06,Friday,Direct,/services,Mobile,San Diego,1,23.0,True,False,False
